name,cluster_id
Glühwein,1142
Imported Brie Cheese,4800
Fried sweets,1237
Sorbet a l'Ananas,2671
1 Glas Glühwein,5557
After-Dinner Mints,514
Pound or Raisin Cake,9242
Deviled Crab in shell,8359
Homemade Bread,2229
New potatoes,8421
Asperges au Beurre,6131
Carstair's Rye,8035
FRESH WAX BEANS,2928
"Coffee, Iced",7895
Crab Meat Dewey,288
Pommes Long Branch,3954
Compote de Prunes,1342
Cold Consomme in Jelly,1332
Papas fritas,5094
Boneless Chicken,3347
Caramel Pudding,5108
Mineralwässer,6278
Stewed Nectarines,4897
Potage Parisienne,2073
Pasta de Guayaba,2796
Chicken liver saute,6534
"Half Fried Chicken, Maryland",1878
New Sauerkraut,5770
Mont Blanc,1846
Veal Steak a la Holstein,9619
Chicken curry with rice,6197
Formaggi,1605
New Stringbeans,2635
Mixed Green,5441
Sirloin Steak (p.p.),6222
Cocoanut Ice Cream,5422
Lemon mousse,6560
Fried calf's liver with bacon,9549
Mint Jelly,4046
Prager Schinken,4708
Hummer-Salat,6528
Cliquot Yellow label,6428
Vanilla Ice Cream with Cake,8725
Pumpkin Custard Pie,7006
Labatt's Ale,2202
Pasta Asciutta,3322
Vanille-Rahmeis,4120
Garlic,6116
Mashed White Turnips,2212
Niersteiner Riesling,802
English cheshire cheese,6271
Hot Dinner Rolls,8106
"Filet of Sole, Florentine",4641
Hot Rum,3039
Petersilien-Kartoffeln,9137
Green turtle soup with sherry,6694
Consomme a la Jardiniere,5193
MOUSSE AU KIRSCH,4509
and,4535
Canard roti,3001
Hot corned beef sandwich,427
"Fried Oysters, half dozen",6624
Jumbo Olives,1228
Chili,3265
Buche McAlpin,2004
CANDIED SWEET POTATOES,7040
Blue Points cocktail,8450
Kraftbrühe mit Einlage,1208
Strawberries Melba,2151
POMME PARISIENNE,5647
Consomme Sarah Bernhardt,2812
Sally Lunn,2033
Agneau froid,3406
"Olives, Green",6170
dessert,6198
Turnovers,1270
Salad Lorenzo,1869
Chou-fleur au Gratin,3745
Widow's Dream,1882
Brandy and Soda,5284
Oysters a la Poulete,2133
Old Scotch Whisky,7254
Potage Paysanne,5465
Imported Sardines,3099
Sheep's head broth,9216
Oeufs Cocotte a la Creme,3547
Bran muffins,7971
PLAIN CUSTARD PIE,3837
Mayonnaise de Saumon,6161
Preisselbeeren,4939
St. Louis,2623
Crab Gumbo,3688
Lobster Newburgh,1438
ROLLS (2),3382
Emma Salad,4628
Parfait Tortoni,4931
Tilsiter,1047
New Brussels Sprouts,8080
Roderick Dhu,1786
Beech-Nut Bacon,3743
COGNAC,3157
Cottage Fried,6529
Apple Pie with Whipped Cream,6111
Ham Salad,4266
Fresh Mushroom Omelet,7891
Potatoes allumettes,3211
"Eggs, Scrambled (2)",437
Zwetschen Kompott,4252
Apple Salad,4925
La quiche Lorraine ,1848
Pruneaux,3495
Salad de Saison,3824
Creme Argenteuil,2617
Premium Ham,4984
Kidney and Bacon,60
"Coffee, Hot",9654
Palatschinken,2369
Chartreuse: Green,5620
Belvedere Salad,2421
Cherry cake,5352
Cherrystone Clams Cocktail,7489
Moët et Chandon Brut Imperial,1025
Green Turtle Soup au Madere,1163
Lobster croquette,4132
Apfelpfannkuchen,704
Eggs a la Russe,403
Potage Chantilly,910
maraschino ice cream,3851
PECHE,1407
Brie Kase,5576
Lemon sherbet,8910
Camenbert Cheese,7988
Omelette: Cheese,5308
Fonds d'artichauts Florentine,744
Vanilla or Chocolate Ice Cream,1657
"Boneless Sardines, Box",5419
Cherry Stone Clam Cocktail,5776
Steinpilze,2044
Canvas Back,1698
Martell***,980
"Boston Baked Beans, Brown Bread",6586
Domestic Sauterne,6282
"Fresh Asparagus, Hollandaise Sauce",8975
Reineclauden,1409
Pfirsich,733
Pineapple Jam,4017
Bombay Duck,699
Perrier Mineral Water,641
Scalloped Tomatoes,5382
Cold: Rolled Ox Tongue,8472
Raw Beef,5240
"Filet of Sole, Tartare Sauce",2096
Frische Erdbeeren,3311
Eggs cocotte,1872
Creme Germiny,4910
Victoria Sherry,4951
Green Peas au beurre,1960
"Artichokes, Hollandaise Sauce",8574
Imported Beluga Caviar,6493
Canadian Club Rye,240
Chop Suey Soup,7237
Farm Sausage,6727
Filet mignon with fresh mushrooms,46
Whisky Irish,8804
Potatoes: Fried,7491
Tangerine,8929
Confitures,8412
Banana Pancake,1227
DEEP SEA SCALLOPS,2173
Christmas cake,5272
King William V.O.P. Scotch,1939
Breast of Turkey,1670
"Onion Soup, au Gratin",1669
Grits,1109
Tea in Pot,6513
"Cold assorted meats, potato salad",9023
"Fried Oysters, Tartar Sauce",2466
Chocolate Eclaires,5166
Poire Cardinal,7212
Loganberry Juice,2533
Omelet ham,7211
Plain Chop Suey,4618
Lemon Cake,8008
Honeycomb,2598
Gateau Mille Feuilles,6786
Rice flakes with cream,5706
Mount Vernon Whisky,8180
"Frankfurters, Sauerkraut",6310
CONSOMME,2225
Baked Individual Chicken Pie,2583
"Fried Clams, tartar sauce",6027
Cold Tomato Bouillon,1110
"Egg plant, fried",7504
"Shirred Eggs, Chipolata",5324
ANISETTE LIQUEUR,1470
Chicken with Mushrooms,2526
Cold Mince Pie,4668
Praline cake,6480
Eggs on toast,6875
Potatoes Anglaise,2836
Sloe,3705
Pâtisserie,8788
Two Eggs with Ham,5397
Old Bushmills,8538
Cauliflower au beurre,6525
Oriental Salad,5376
Creole Omelette,9061
Club Salad,1856
Old-fashioned Rice Pudding ,9594
Orange Cake,3075
Clicquot Club Ginger Ale,3069
Perrier-Jouet Brut,3527
Fowl,2095
Red Heart Jamaica Rum,1489
Waldorf Pie,5425
Weissbrot,2347
Marachino,7096
"THE CHEESE CROCK, MELBA TOAST",3678
Legumes de Saison,145
Asparagus Tips au Beurre,367
Bananas in cream,9408
Two Eggs with Bacon,4944
Clams fried in butter,5769
Ice Cream: Strawberry,7547
Oysters and Clams,1713
Yankee Pot Roast with Noodles,6177
"Asparagus Salad, Vinaigrette",8792
Burke's Irish Whiskey,4254
Hors d'oeuvres variees,7624
Banana in Cream,7267
Black Label,6259
Omelette aux crevettes,9205
Salade d'escarole,6141
Englischer Kuchen,8742
Coffee Diable,466
Blueberries and Cream,8506
Hors d'Oeuvres Assortis,6264
Stewed Cranberries,9670
Roast Shoulder of Lamb,9680
Nebbiolo,861
Potatoes Gaufrette,6047
Minced Turkey in Cream,3228
Fried soft shell clams,4849
Raisin Bread and Butter,7704
Cinnamon Roll,9053
coupe st. jaques,5133
"Wiener Schnitzel, Holstein",7741
Imported Beers,8859
for two,5479
Oxtail-Soup,1363
Little Neck Clam Stew in Cream,7047
Valpolicella,1400
Special Baked Potato,4901
Consomme Riche En Tasse,4643
"Frappes, extra",3590
Budweiser (bottle),3487
Fresh Carrots,7186
CREAMED POTATOES AU GRATIN,200
Celery en Branches,8898
Crab meat Newburg,3901
Piments Farcis,3809
Bread Custard Pudding,6133
Scallops & Bacon,3980
Peanut Candy,4309
Private Stock Rye Whiskey,4227
Grilled Tenderloin Steak,7526
Courgettes,1330
Loin of Pork Apple Sauce,2040
Ham and two eggs,8802
Imported Foie Gras,3480
"Vichy, Celestins",5375
Creme de Menthe Green,8264
Parisienne Salad,426
Celeri Remoulade,2930
Puree of split peas with croutons,4603
"Lettuce Salad, French Dressing",661
"Coffee, Per Cup",8607
Sparkling Water,192
Chester-Cheese,8242
Individual Baked Alaska,842
Consomme Rivoli,3171
ICES,378
Shrimp Louie,5234
Frappe,3590
Homard grille,2172
Terrine de volaille,696
"Breaded Veal Cutlets, Tomato Sauce",2734
Eagle Cream Cheese,2766
Salade Chiffonnade,7695
Oysters on the Half-Shell,1819
Cafe demi tasse,7053
Bread and Butter ,9675
Baked Tomatoes a l'Americaine,3681
"Eggs, Mornay",800
Rice Croquette,5245
Broiled Fresh Shad,5053
Jumbo Ripe Olives,8230
Consommé Célestine,7141
Consomme Doria,1886
Chicken with Bacon,5181
Smithfield Ham,9234
Creme au Caramel,774
Petit Marmite,7974
Fried Fish Cakes,6204
Tartar steak,8936
"Cold Turkey, Cranberry Sauce",227
Schlemmerschnitte,8825
Irish Whiskies,3259
Florida Guava jelly,7821
Miel,2760
Martinis,7612
Smoked salmon and sturgeon,4387
Holland Herring,264
Cotelette de veau,564
Striped Bass au gratin,4214
Roederer,1574
"Consomme, Paysanne",2415
Gorganzola,4105
Half fried chicken,6845
Pan Cakes,6059
Chicken (SALAD),6524
Beefsteak and Kidney Pudding,3016
Truite Meunière,6543
Chocolate Cream Pie,6035
Chicken Maryland,8903
Cheese Wafers,100
Kidneys,2134
Hamburger Steak ,8474
Jambon Braise aux Epinards,2261
Lobster (SALAD),6659
Spiced figs,6572
Tartelette,5810
Scallops à la Newburgh,761
"fried eggs, three",7973
Anchovies Canape,6403
Puree of Carrots,8527
"Claret, glass",3885
Omelette mit frischen Champignons,1942
Scotch Whiskies,246
Fresh Strawberries with Cream,8740
Compote d'Ananas,2671
Moules,1029
"Omelette, mushroom",1663
"Swiss Cheese, Imported",8547
Broiled Fresh Haddock,5025
Fresh Tomatoes,2795
Flageolets au beurre,4244
Prune Whip,4860
Tuna Fish in Oil,4020
Tomatensuppe mit Reis,3028
Frankfurter Sausage and Sauerkraut,6908
ROCQUEFORT CHEESE,388
Tartare sandwich,4580
Cheese and Biscuits,1302
Hashed Creamed Potatoes,7625
Raw Ham,4296
English Tea,655
Carrots Vichy,1763
Imported Sauterne,4909
"G. H. Mumm, Cordon Rouge",8186
Scrambled Eggs with Chives,6510
Langouste,289
Windsor salad,2321
Canape Suedoise,799
und,1273
Creamed Cabbage,5221
Gemuse,1817
Kirchwasser,6150
Consomme Imperatrice,3440
"German Pancake, Apple Sauce",6739
"Apple Fritters, Fruit Sauce",1094
Chicory [salad],7518
Galantina di cappone,4523
Stewed Prunes and Cream,8919
curry of spring lamb with rice,3640
Brut ,4354
Mineral water,8464
"Fried green smelts, tartar sauce",429
SIRLOIN STEAK,7986
Russian Salad,9343
Milk oyster stew,1173
New carrots in butter,6656
Salad Parisienne,2274
Wheat Cakes with Honey,7856
Crevettes bouquet,486
Oeufs,962
Fried Mushrooms,6309
Gin Sling,5345
Pompano grille,1952
Marguerite Salad,3847
"Oysters, au Gratin",3892
Hot or Cold Consomme in cup,7392
Supreme of Chicken,4457
Moka des Princes,2584
After Dinner Coffee,7598
Chartreuse Jaune,3612
Schweinskotelette,2006
"Omelettes, Cheese",5
Blatz Beer,1266
Clams: Little Neck,34
Bols gin,448
Salades,8901
Cold Corned Beef Sandwich,6236
Worcester Sauce,1099
Large sirloin,5475
Fresh Succotash,597
Hollande Fromage,8520
Salade de tomate,2728
Egg omelette,4772
Schwedischer Salat,7460
Vol-au-Vent Toulouse,1433
"Orange, one",6152
Bologna Sausages,1063
Fresh strawberry pie,9145
Liptauer,1637
Chocolate (cup),6690
"Hamburger Steak, Smothered Onions",7485
Eggs scrambled with mushrooms,9707
"G.H. MUMM'S, EXTRA DRY",7770
Imperial Salad,1220
Peaches in cream,2500
Cammembert,7984
Canape of Salmon,3982
Buttered Red Beets,8420
American Beauty,2784
Glace au citron,4999
Calf's Liver & Bacon,297
Chicken Okra Creole,379
Hash brown,3792
Gemischtes Obst,4569
Creme Renversee,3566
Sarsaparilla or Lemon Soda,1460
"Fried Halibut Steak, tomato sauce",7632
Broiled Veal Steak,7638
Single Sirloin,7000
Fresh Crabflake Salad,8471
Blumenkohlsuppe,7429
POTATOES: Saute,5911
Creme Bressanne,3007
"Tongue, potato salad",2026
Selle d'Agneau a la Broche,2405
"Chocolate Ice Cream, Wafers",878
Spanish Olives,2942
Ginger Muffins,5680
Egg Plant Saute,4162
Poisson,1774
Iced Coffee with Whipped Cream,9258
Squab chicken en casserole,7475
Macaroni in Butter,5391
"Beer, Imported ",4861
Tortellini in brodo,2922
Rioja,2226
Ham or bacon with fried eggs,6199
Consomme with barley,4886
Brown Bread and Butter,8188
Half Squab Chicken,6233
Cracked Crab with Mayonnaise,2862
Cassis,1726
Chicoree Salade,9066
Hamburger Steak Sandwich,3236
Sweetbreads en Casserole,4400
Piper-Heidsieck,6546
Frankfurter with Potato Salad,2360
Portion Schlagsahne,853
Melba Toast,9302
Erdbeer-Rahmeis,1760
Brisket of Beef,6541
Chianti Brolio,9448
Plum Pie,3233
Omelette en surprise,1747
Riso in brodo,3055
Dressing,1935
Escalloped Potatoes,1140
Crème de Menthe,9314
Saint-Julien,5570
Melba,735
Curried Prawns,7265
Asparagus Tips au Gratin,5355
"Filet of Sole, Mornay",5232
Eastern Oyster cocktail,8206
Cream Parmentier,2698
Michelob Beer,3046
Consomme Rejane,2208
White Horse Scotch Whisky,9478
Scrambled Eggs (3),8498
Oeufs au choix,939
Derby Round of Beef,2322
Consomme Bouquetiere,2982
Champignons grilles sur toast,1917
Chocolate [ice cream],8133
Tomato and cucumber,1956
"Roast Lamb, mint jelly",7634
Spiced Pears,6239
Erdbeer Eis,1396
Fancy Pan Roast Oysters,4373
Puffed Wheat Cereal,8503
Raspberry Shortcake,2768
Goldwasser,4639
Roast Suckling Pig,6263
Butterscotch Pie,3690
POTATO LORETTE,5735
Sheeps Head Broth,1766
Stangenspargel mit Butter,3643
Omelette naturell,5428
Lattuga,1412
Tawny Port,2506
WELSH RAREBIT ON TOAST,3636
Tomato and Lettuce Sandwich,9180
Potage aux huitres,4464
Apfel-Beignets,3314
Cold Raised Pie,1767
Cold Prague Ham,6454
Corbeille de friandises,3497
Chicken Okra Creole Soup,7739
"Roast Leg of Lamb, Mint Sauce",8829
MACARONS,3257
"Cocoa, Pot for One",530
Châteaubriand,6672
Cauliflower ,1341
Preserved Apricot,921
Old Fashioned Bean Soup,2773
Bowl of Milk with Crackers,3812
Pommes-frites,3724
Potatoes: Parisienne,5996
Olga salad,3597
Ginger Liqueur,6276
Chickory Salad,6664
"Fried Frogs' Legs, Sauce Tartare",1542
Pineapple juice,1002
Fresh Apricots,6548
"CONSOMME, JELLIED",3645
Sweet potato glace,4021
Scrambled eggs with shrimps,3811
Peach Flambe,2498
Greengages Compote,4715
Shirred Eggs with Chicken Livers,6467
Fresh Cheese Cake,7433
Beers,7500
Chicken Gumbo with Rice,5358
"Ice Cream, Assorted Flavors",7180
"Roquefort Cheese, with Crackers",9524
"Consomme, Egg Barley",2005
Chestnuts,5430
"Blue Points, Fried",2115
Tortue Claire au Xeres,813
"Eggs, Poached on toast (2) ",4474
Banana with cream,9408
Pot Roast of Beef,7663
Lacrima Cristi,439
Tartelette aux Abricots,5158
American Champagne Cocktail,7606
Fondant Potatoes,9272
Colbert,9526
A La Carte,2132
Egg Dressing,3984
Kalbsbrust,4824
Green,3138
Bollinger,1468
Escargots a la Bourguignonne,5538
Grape fruit supreme,5569
Haut-Sauternes,7318
Lamb with Green Peas,4435
"Baked Ham, Virginia Style",698
Cream of Mushrooms Soup,9433
Bouillabaisse Marseillaise,809
Falerno,2111
TABLE CELERY IN ICE,2424
Les Glaces,6898
Lobster Newberg,8413
Ayala,2023
Bisque of Crab,5774
Linsensuppe,1750
Fresh Crab Flakes a la Dewey,329
"Fried Scallops, Tartare Sauce",5814
California Figs,5335
Caviar d'Astrakan,4684
Souffle Vanille,8664
Sacher Torte,4340
Rice Pilaf,982
"Apple, mince or pumpkin pie",3029
Special: Idaho baked,6684
Slaw,647
Plums Compote,449
Cream of Oysters,6413
Tripes a la mode de Caen,8021
Blinis,1376
Strawberry Pie,5491
Maurice,1656
Schweppes Ginger Ale,4681
Fruit Salad with Whipped Cream,5623
Bacon Sandwich,7907
Pistachio,5624
Stewed California Prunes,5485
"Filet of Sole Saute, Meuniere",990
California Apricots,9718
"Roast Sirloin of Beef, au jus",8752
Macaroni & Cheese,9140
Red Cabbage Salad,6936
mushroom,4297
Tart,7248
ROLLS AND BUTTER,5495
Blue Point Oysters on Half Shell,8296
Salame di Milano,2488
Bananas (2),4117
Candied Sweet,9093
Wheat Hearts,4355
Large pot of coffee,4879
Biscuit Tortoni ice cream,6752
Scrambled Eggs with Virginia Ham,4713
Stroh Kartoffeln,8244
Omelette Suissesse,5560
CREME DE MENTHE Liqueur,3891
Broiled shad roe,2078
Carottes a la Vichy,1763
Sandeman,603
Beaten biscuit,3957
Calf's Brains au Beurre Noir,8122
Apfeltorte,4433
Water Ices,1008
Liver Sausages,8872
Curry Chicken,8415
BEAUMONT,1512
Potatoes Pont-Neuf,7037
Chateau,794
Sand Torte,5454
"Liebfraumilch, Deinhard",5393
Pommes en Robe,5157
White port,3330
Opera Salad,6881
Cold Leicester Brawn,1010
Poisson Grille,4749
"Roast Chicken, Bread Sauce",2979
Salade de Laitue aux Tomates,1827
Fromages divers,5365
Spaghetti Parmesan,7637
Jerez,2180
String beans sautes in butter,5964
Eau Minerale,4791
Loin Lamb Chops,7424
"Asparagus Tips, Polonaise",3363
Glas Milch,2439
Point Steak,7950
Creamed Lima Beans,7112
Creme Marie Louise,3717
Swordfish,2177
Vittel,3030
Currant rolls,3790
Hot Bran Muffins,7232
"Calf's Brains, Vinaigrette",807
Pommes Soufflées,9383
Gedunstete Apfel,3151
Bohnen salate,4834
Frische Champignons auf Toast,6738
Mortadella Sausage,1358
Cotuit Oyster Cocktail,5662
Arroz,829
Helado,1349
Oatcakes,4615
Pickled Gherkins,8169
Sliced Tomatoes ,440
"Pommery & Greno, Extra Dry",5610
"Mutton Broth, Barley",1964
Cook's Imperial Brut,9043
Strohkartoffeln,2797
Salade Mimosa,4426
Hungarian beef goulash,5498
Small pitcher of cream,2560
Petits Pois Nouveaux au Beurre,2780
Camel Cigarettes,4594
Mikado Salad,4139
Braised beef with noodles,4213
Lamb Curry,5892
Neapolitan parfait,1103
Puree of navy beans,3300
Green Peas in Butter,6746
1/2 Broiled Spring Chicken,783
Apple dumpling with cream,4891
St. Emillion,2308
Bols,5029
"Roquefort Cheese, Toasted Crackers",8070
Dinners,397
Spare Ribs and Sauerkraut,3395
Cafe a la Turque,6462
Lambrusco,1893
Domestic Claret,2278
"Rolls and Butter, per person",8849
Compote panachee,995
Saint Emilion,8801
Cold: Virginia Ham,7199
Trout au Bleu,5078
"Two Eggs, Shirred",7345
Chicken Livers on Toast,6395
Sweet Potato Chips,1260
Assorted petit fours,8058
String beans a l'anglaise,4889
Brisket of Corned Beef,9463
Strawberry Bavarian Cream,4560
Stuffed pepper,736
"Breast of Chicken, Sous Cloche",4989
"Filet Mignon, Mushroom Sauce",8325
American cheese and saltines,4221
1/4 chicken,6224
"Roast Young Chicken, Dressing",4728
California Wines,5818
Moselbluemchen,608
Chicken broth with barley,7408
Kaiserschmarren,756
Tartare Steak,8936
Shoulder of Lamb,7061
Pie a la Mode (extra),488
Stuffed Baked Potato,8423
Macon Superieur,4835
"French Toast, Maple Syrup",3205
Tomato Jelly,7342
Carling's ALE,2407
"Frog's Legs Saute, Meuniere",7494
"Homard, Cardinal",2084
Goose Liver Sandwich,3172
String Beans Saute,9416
Canapes assortis,8392
Anchois sur Canape,2547
Fresh Oranges,6611
Victoria Cake,5034
Creme d'orge,4652
Sirloin Steak a la Minute,63
Rote Grutze,1164
cold roast spring chicken,6436
Vol au Vent Toulouse,500
Lemon Meringue Pudding,7825
plat de legumes,2833
Extra Dry,1067
Gateau Richelieu,1115
Consumme Julienne,5843
Parisienne Potato,8573
"Rice, Creole",6902
Green or Ripe Olives,1818
Roast Stuffed Chicken,8175
Dubonnet cocktail,303
Lipton's Tea,2265
Chablis Superieur,2137
Stewed Apricots with Cream,6183
stout,5812
Chanterelles Saute,1805
Apple Pie ,311
Cream oyster stew,9172
Egg a la Reine,5863
Salat: Tomaten,9186
Mashed Turnip,5935
Two Eggs: Boiled,8251
Two Eggs: Scrambled,4762
Two Eggs: Fried,8223
Bollinger Extra Dry,5219
caramel custard,7490
Puree of Turnips,1389
Macédoine de fruits,666
Sardines with Potato Salad,2839
Macaroon Tart,5012
frankfurter and sauerkraut,9054
Creme de Cacao Liqueur,6838
Planked Steak for Two,891
Panned oysters on toast,6550
Smoked Salmon and Eel,5318
"Romaine Salad, French Dressing",5800
double,177
"Spaghetti, Italian style",5286
Salt Air Peas,3096
Champagne Sorbet,9001
Poire Melba,3164
Creamed Lettuce,6504
Nesselrode Ice Cream,2491
Cream Slaw,5893
"Breakfast Bacon, fried",6987
Steak and Kidney Pie,975
Rheinwein,1142
Creamed Mashed Potatoes,8205
sliced,3800
Creamed New Spinach,8132
Rusk Pudding,325
Cafe Ice Cream,601
Corn Flakes Cereal,3968
JAMON,3298
Shredded wheat biscuits with milk,6904
Chicken Tamale,416
Chocolate Torte,6206
Mashed White Potatoes,7143
Kalbskotelette,251
Maple Walnut Ice,9037
Imported Caviar Sandwich,6955
Pickled Beet salad,7329
Omelette naturelle,7235
Consommé Madrilène,8639
Burr Gherkins,4789
Pork Chops (1),8720
Pommes Lorette,5687
Salade Hollandaise,9312
Currant Jelly Omelette,4295
"Tea, Iced",1155
T. Bone Steak,6949
Piquante Sauce,5262
French apple tart,4003
Tomates salade,9171
Chicken [Sandwich],3750
Cream Stew Oysters,8222
"Fresh Lobster, a la Newburg",8407
BOMBE DAME BLANCHE,951
Truite de riviere Meuniere,1736
V.O.,6188
RIS DE VEAU AUX CHAMPIGNONS,3541
Crevettes,5778
Potatoes Mousseline,2409
Ruhrei mit Spargel,7553
Roast Saddle of Mutton,2983
Muffin,8229
Espagnolettes,3473
American potatoes,7004
Bacon and two eggs,9047
Potato Fondante,8561
Stanley,1471
Tournedos a la Rossini,7673
Stollen,2036
Consomme a la Reine,6734
Broiled pork tenderloin,7094
Mixed Ices,9388
Minute Steak with Potatoes,5003
Apple pie with ice cream,5912
"Cold Roast Turkey, Cranberry Sauce",227
"Omelette, fines herbes",8290
French Boneless Sardines,7692
American Cheese Omelette,7876
Garfield Potatoes,3336
Petite Marmite a l'Ancienne,7060
Frankfurters,812
Raspberry Melba,4720
Cafe ,8302
Mince Pie with Cheese,6956
Merry Widow Cocktail,4346
"Consomme in Cup, Hot",5897
Backpflaumen,3988
Baked Crab Meat au Gratin,942
Onion au Gratin,7686
Omelette Confitures,8823
St. Raphael Appetizer,3785
Salades de Saison,8094
Wesphalia ham,5674
Moet & Chandon Dry Imperial,7121
Blueberries with Cream,2664
MIGNARDISES,1303
Oat Meal with Milk,8511
Endive and Beets Salad,6940
Spatzle,898
Hors d'Oeuvre,1028
Stuffed Deviled Egg,7588
Compote of Green Gages,1866
Curried Veal,4045
Langues de Chat,5438
Salami Sausage Sandwich,7253
Chocolates,1551
"Sirloin, for one",8189
American Ham,3883
Pies a la Mode,8990
Domestic Swiss,3479
Omelet with spinach,3777
"Potato Pancakes, apple sauce",4475
Cocoa ,8589
Rum Ice Cream,4672
Martells Brandy,8012
Kiel Sprats,1570
Gnocchi alla Romana,3623
Schokoladen-Rahmeis,553
Pepper,8010
Double Lamb Chops,3318
Au Gratin potatoes,110
Cheddar cheese,87
Custard Pudding,6133
Suisse,6613
Scallops Newburg,6449
Broiled Jumbo squab,7498
Sirloin for two,1175
Lucky Strike Cigarettes,3012
Chartreuse: Yellow ,4443
Santa Claus Melon,4097
Tapioca Custard Pudding,8734
Rullepolse,9550
Spegepolse,2485
Wurtzburger,561
Rolled Oats with Milk,7041
Champagne Sauce,5215
