id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,cluster_id
374154,"Ham and Eggs, Country Style",,9,9,1914,1959,0.4,2.25,1080
114765,Burgundy Wine,,9,9,1907,1958,0.15,1.5,8957
84915,Clam pan roast,,9,9,1900,1961,0.3,2.0,5578
30693,Boston Baked Beans (Hot or Cold),,9,9,1901,1941,0.0,0.0,1052
30609,Oeufs en cocotte au jus,,9,9,1905,1955,0.0,0.5,3596
190579,White Bread and Butter,,9,9,1920,1964,0.0,0.15,7068
37901,Parfait au chocolat,,9,9,1900,1969,0.0,1.25,5258
4282,Omelet with Tomato,,9,9,1901,1965,0.25,0.35,8462
22388,"Potatoes, Rissolees",,9,9,1899,1943,0.25,0.25,5159
63510,Rostkartoffeln,,9,9,1901,1978,0.0,0.0,5186
98955,Coffee (demi-tasse),,9,9,1887,1961,0.15,0.2,5926
129502,Ruppert's ,,9,9,1900,1966,0.15,0.45,2890
402964,Chocolate ,,9,9,1905,1943,0.1,25.0,3955
98918,Nabisco Wafers,,8,9,1906,1953,0.1,0.25,3073
62205,Omelette mit Parmesan,,9,9,1901,1959,0.0,0.0,1455
190226,Rye Bread and Butter,,9,9,1917,1946,0.1,0.15,6779
143156,Frites,,8,9,1900,1961,0.0,0.9,1549
266502,Domestic Camembert Cheese,,8,9,1917,1953,0.3,0.65,7266
54962,"Fried Smelts, Tartare Sauce",,9,9,1900,1959,0.5,0.5,5862
8221,Raw Beef Sandwich,,9,9,1900,1941,0.2,0.3,4070
37500,demi,,7,9,1900,1947,0.2,1.0,2755
384996,Griddle Cakes,,9,9,1910,1958,0.15,0.3,8603
31098,Omelette Mexicaine ,,9,9,1901,1967,0.6,0.6,6630
159042,bacon and tomato,,9,9,1922,1948,0.25,0.8,4682
444006,ice cream,,6,9,1913,1941,0.1,0.1,828
6249,Coupe St. Jacque,,9,9,1900,1959,0.4,0.75,7022
72588,Pate de Foie,,9,9,1897,1964,0.0,0.0,6600
234053,Delices des Dames,,9,9,1919,1973,,,3207
233720,"Shirred Eggs, Bercy",,9,9,1917,1957,0.5,70.0,5062
434027,Iced Coffee ,,9,9,1899,1977,0.05,1.1,7561
2707,Kummel Gilka,,9,9,1900,1941,0.1,0.4,8946
137529,Patate,,9,9,1926,1966,0.0,0.0,3662
189717,Orange Juice (2),,9,9,1915,1943,0.25,0.3,5743
234268,John Jameson & Son,,9,9,1913,1966,0.15,1.4,5545
381580,Sliced Tomatoes and Lettuce,,9,9,1914,1975,0.1,0.85,4201
36985,Filet,,9,9,1901,1985,0.0,12.95,2194
385013,Broiled Irish Bacon,,9,9,1913,1957,0.5,0.6,8553
265473,Half Cantaloupe a la Mode,,9,9,1913,1959,0.15,0.45,3450
145168,Fruit Sundae,,8,9,1921,1968,0.0,0.5,5149
159927,Imported Chianti,,9,9,1914,1963,0.35,1.75,5144
10863,Filet of Sole Normande,,9,9,1896,1971,0.5,8.95,5803
184246,Coffee with Cream (Pot),,9,9,1920,1944,0.25,0.4,9260
2705,Kummel (Gilka),,9,9,1900,1948,0.2,0.65,6555
122386,bacon omelet,,9,9,1900,1987,0.3,0.75,7585
129846,Coney Island Clam Chowder,,9,9,1907,1965,0.15,0.75,5872
36738,Toasted Cheese,,8,9,1900,1989,0.2,1.25,3895
31533,Raspberry Sorbet,,9,9,1900,1989,0.15,8.0,6338
62451,Two lamb chops,,9,9,1900,1944,0.0,1.75,3282
184341,Cold: Smoked Ox Tongue,,9,9,1910,1955,1.5,1.5,5373
315909,Clover Leaf Cocktail,,9,9,1913,1948,0.25,0.5,3865
315767,"Vanilla Ice Cream, Chocolate Sauce",,9,9,1914,1948,0.35,0.35,4911
315421,Virginia Dare,,9,9,1917,1948,0.2,0.75,7647
315219,Chocolate Boston Cream Pie,,7,9,1917,1949,0.2,0.45,947
122248,Cherry compote,,9,9,1900,1970,0.0,0.35,4642
143322,Les Petits Fours,,8,9,1914,1969,,,7954
381741,Petit Pois,,9,9,1893,1969,0.5,0.5,4172
36231,1 Tasse Kaffee,,9,9,1900,1987,0.0,0.0,8082
395640,Candied Sweets,,9,9,1912,1958,0.15,0.35,9093
21634,"Pommery & Greno, Sec.",,9,9,1880,1941,0.0,8.25,7997
93763,"Black tea, pot",,9,9,1900,1945,0.15,0.2,6523
479,Broiled Salmon Trout,,9,9,1891,1957,2.0,2.0,7636
10807,Fried Fillet of Sole,,9,9,1900,1964,0.0,2.0,7993
93785,Consomme aux perles du Japon,,9,9,1906,1955,0.25,0.25,3424
14079,Formosa Tea,,9,9,1900,1965,0.05,0.25,433
114822,Fraise Glace,,7,9,1906,1987,0.0,0.5,7410
184431,Asparagus Tips Vinaigrette,,8,9,1912,1963,0.4,0.5,8427
62554,Vanilla pudding,,9,9,1901,1962,0.05,0.25,4787
36017,Esparragos,,9,9,1900,1958,0.5,0.5,2564
240602,Schwedenplatte,,9,9,1913,1958,0.0,1.75,1967
184545,Garden Vegetable,,8,9,1922,1959,0.35,1.35,535
47418,Assorted Macaroons,,9,9,1895,1981,,,6581
121585,"Oyster Bay Asparagus, Hollandaise",,9,9,1899,1962,0.3,2.0,2872
62607,Dressed Crab,,9,9,1900,1968,0.0,0.0,3870
319238,Kuroki,,9,9,1917,1943,0.25,0.6,1324
184564,Assorted Breads,,9,9,1928,1973,0.1,0.15,9506
241853,"Roast Leg of Pork, Apple Sauce",,9,9,1921,1958,0.45,0.9,9446
49568,"Ginger Ale, per bottle",,9,9,1900,1945,0.05,0.2,365
319268,Cold Ham and Potato Salad,,9,9,1912,1943,0.2,0.6,778
47790,Kraftbruhe mit Fadennudeln,,9,9,1901,1982,0.0,0.0,7333
319710,Custard Caramel,,9,9,1914,1943,0.1,0.25,2049
331500,Tokay or Malaga Grapes,,9,9,1917,1941,0.25,40.0,544
32513,Bohnen,,9,9,1899,1978,0.0,0.0,548
35441,Leacock Madeira,,7,9,1881,1967,0.4,3.0,896
21231,Canned Fruit,,9,9,1901,1948,0.05,0.35,9412
21256,Irish Lamb Stew,,9,9,1901,1952,0.5,2.4,786
55848,Baked Squash,,9,9,1900,1959,0.3,0.5,5526
21175,Wilson's Whiskey,,9,9,1900,1944,0.15,1.5,8466
2991,Sole,,7,9,1901,1978,0.0,55.0,3125
187051,Cream of Pumpkin Soup,,8,9,1912,2001,0.3,1.0,7862
82952,Cream Pies,,9,9,1864,1967,0.15,1.75,8499
10633,Half Cold Boiled Lobster,,9,9,1901,1941,0.25,30.0,7905
6530,"Finnan Haddie, Delmonico",,9,9,1900,1955,0.35,2.0,3810
15207,"Fresh Asparagus, Butter Sauce",,9,9,1900,1968,0.15,3.0,8559
32756,Apfelkuchen mit Schlagsahne,,9,9,1899,1959,0.0,0.0,2131
382636,Beer,,9,9,1913,1987,0.25,0.3,7816
62784,Mixed ice-cream,,9,9,1899,1976,0.0,0.0,9504
72128,Pigeon aux petits pois,,9,9,1899,1961,0.0,1.25,4664
57132,Consomme au tapioca,,8,9,1900,1955,0.25,0.6,3313
75653,Romaine (salad),,8,9,1896,1973,0.2,0.5,8982
32883,Hollander,,8,9,1900,1976,0.0,0.0,3222
94494,CEREAL COFFEE,,9,9,1900,1946,0.25,0.25,3621
66983,Consomme Vermicelle,,8,9,1882,1959,0.0,0.4,6970
10541,Eastern Oysters on the half shell,,9,9,1900,1947,0.3,1.25,8598
49361,Thon,,9,9,1897,1971,0.0,0.7,879
255601,Filet of Sole Marguery,,8,9,1917,1962,0.0,3.5,1959
82659,Vanilla parfait,,9,9,1905,1969,0.0,0.75,4447
243105,Champignons frais sous cloche,,9,9,1913,1957,0.9,1.25,4287
76274,Coupe Montreuil,,9,9,1905,1959,0.4,0.75,3020
377771,Chocolate Cake,,9,9,1913,1987,0.05,0.9,2486
186597,"Consomme, Hot or Jellied",,9,9,1920,1946,0.2,0.2,3387
48070,Wiener Schnitzel a la Holstein,,9,9,1901,1955,0.6,2.5,920
67582,Chocolate Roll,,9,9,1882,1969,0.05,0.85,8310
48141,Grape Sherbet,,7,9,1901,1973,0.25,0.25,6669
184975,Parfait Moka,,8,9,1914,1943,0.4,2.0,5118
108819,"Roast Turkey, Cranberry Jelly ",,9,9,1905,1962,0.0,0.0,7359
96264,Cherry Juice,,8,9,1854,1953,0.3,4.5,457
15079,Succatash,,9,9,1900,1980,0.6,0.85,6558
70840,Chocolat glace,,9,9,1907,1987,0.0,0.45,1671
186413,Petite Marmite Bourgeoise,,9,9,1919,1951,,,1940
10392,Curried Eggs and Rice,,9,9,1900,1955,0.0,0.0,3110
3592,Patties,,9,9,1900,1945,0.3,0.7,788
48245,Suckling pig,,7,9,1900,1944,0.45,50.0,1231
33562,Special salad,,9,9,1900,1977,0.35,2.95,4894
14419,2 Mutton Chops,,9,9,1900,1971,0.0,0.4,7723
48400,Curried shrimps with rice,,9,9,1900,1945,0.0,1.4,6228
48385,Cold Roast capon,,9,9,1900,1963,0.5,0.75,5372
49108,Gervais kase,,9,9,1900,1976,0.0,0.0,4417
8477,Russe salad,,9,9,1896,1962,0.6,1.0,9343
185965,Omelet with Fresh Mushrooms,,8,9,1917,1973,0.6,1.15,9029
33689,Chartreuse Verte,,9,9,1889,1976,0.0,0.3,5552
14539,Welsh Rabbit,,9,9,1900,1962,0.25,0.75,1764
250128,Gendarme Herrings,,9,9,1925,1962,0.0,0.0,5455
116049,Creme a la Reine,,8,9,1905,1962,0.0,0.0,4769
72013,Cup Cold Consomme,,9,9,1893,1965,0.1,0.25,6703
49041,Papaya,,9,9,1900,1983,0.8,35.0,3367
327718,Booth's High and Dry Gin,,9,9,1913,1941,0.15,2.0,2857
250045,Assorted Fruit Salad,,9,9,1914,1961,0.4,0.8,1784
71962,Sirloin Steak (for two),,9,9,1905,1949,1.1,4.0,9440
185612,"Combination Salad, French Dressing",,9,9,1915,1946,0.35,0.35,4822
10282,Souffle au chocolat,,9,9,1900,1968,0.5,0.5,8625
327186,Idaho Baked Potatoes,,9,9,1917,1941,0.15,0.2,538
81587,Formaggi assortiti,,9,9,1894,1966,0.0,1.95,4440
249584,Single Lamb Chop,,9,9,1913,1961,0.1,2.5,7424
3329,"COFFEE, TEA, ETC.",,9,9,1900,1969,,,5160
248994,Fresh Strawberries in Cream,,9,9,1914,1959,0.25,0.9,9193
17843,"Corned Beef, potato salad",,9,9,1900,1962,0.2,1.6,8644
25913,Filet Mignon Rossini,,8,8,1907,1955,2.35,6.75,6603
326278,Boston Salad,,8,8,1921,1969,0.65,0.65,5548
26145,Chestnut Dressing,,8,8,1900,1953,,,8750
81598,Prosciutto,,8,8,1897,1969,0.1,5.25,1604
19883,Broiled tomato,,8,8,1900,1965,0.35,0.5,3244
103056,Piselli,,8,8,1899,1980,0.0,0.0,1461
81463,Madere,,8,8,1890,1955,0.0,0.0,611
48450,Broiled Salmon Maitre d'Hotel,,7,8,1900,1963,0.0,0.4,7932
182839,"Beer, Domestic",,8,8,1920,1987,0.25,0.3,5971
5311,A la Russe,,8,8,1892,1943,0.75,2.25,4904
5272,Marrow bones,,8,8,1891,1943,0.35,0.6,2214
121053,Salade Suedoise,,8,8,1899,1962,0.0,0.0,6753
324768,Crabflake Salad,,8,8,1919,1941,0.75,1.25,5563
49112,Melone,,8,8,1900,1987,0.0,2.65,8199
49174,Herb cheese,,8,8,1901,1969,0.0,0.0,2900
70307,Spiced herring,,8,8,1900,1949,0.15,0.5,5220
208898,"Spaghetti, Parmesan",,8,8,1901,1969,0.0,0.0,4321
108598,"Gold Seal, Special Dry Champagne",,8,8,1900,1941,1.0,3.25,739
102716,Risotto Milanaise,,8,8,1900,1955,0.2,0.35,3375
384420,POTATO SALAD,,8,8,1900,1946,0.1,0.3,6038
17386,Meringue,,8,8,1900,1983,0.0,0.25,749
389295,Pineapple Ice Cream,,8,8,1912,1957,0.05,30.0,3947
203910,Omelette: Parsley,,7,8,1900,1965,0.25,0.25,7048
204392,Tilsit Cheese,,8,8,1910,1965,,,3563
185704,Li Chee Nuts,,3,8,1917,1943,0.15,0.75,9631
404800,Imported Beer,,8,8,1914,1983,0.1,2.5,8859
26932,Huckleberries with cream,,8,8,1900,1943,0.25,0.5,4916
320547,"Great Western, Special Reserve",,8,8,1917,1943,1.5,7.0,1284
149105,Le Jambon de Parme,,8,8,1928,1978,0.0,0.0,3112
68026,Omelette Lyonnaise,,6,8,1906,1965,0.0,1.5,1591
49517,American Burgundy,,8,8,1900,1976,0.2,2.5,5607
134860,Kaiserschmarrn,,7,8,1912,1971,0.0,0.0,756
5042,Pot for two,,8,8,1905,1957,0.2,20.0,2701
80835,Salade Japonaise,,8,8,1897,1972,0.0,1.0,2268
410,Stewed california prunes,,8,8,1900,1948,0.15,0.3,5485
409206,Cold Turkey Sandwich,,8,8,1912,1959,0.2,0.75,2632
110298,sliced beets,,8,8,1892,1962,0.2,0.25,106
25534,Clear Soup,,8,8,1900,1987,0.0,2.0,2300
49765,Grune Erbsen,,7,8,1900,1971,0.0,0.0,3782
27593,German Rye Bread,,8,8,1891,1969,0.0,0.0,5597
59774,"Olives, stuffed",,8,8,1900,1947,0.25,0.75,5934
404105,"Toast, Dry ",,8,8,1914,1948,0.05,0.2,4806
318102,Cream of Watercress Soup,,7,8,1901,1946,0.15,0.3,4483
182579,Lobster Chop Suey,,8,8,1914,2000,0.85,7.95,7237
201915,Consomme Mimosa,,8,8,1910,1963,0.4,0.4,2330
532,Scrambled Eggs and Bacon,,8,8,1900,1945,0.4,25.0,3519
150144,Kalifornische Pfirsiche,,8,8,1910,1971,0.0,0.0,3183
59526,Boiled Bacon,,7,8,1852,1961,0.45,0.75,8485
447764,CAMEMBERT ,,7,8,1899,1973,0.15,0.5,1983
46685,Canape Martha,,8,8,1896,1955,0.4,2.0,3631
67167,Compote of mixed fruit,,8,8,1905,1961,0.0,0.75,8947
25438,Syphon Seltzer,,8,8,1900,1941,0.15,0.4,539
4850,Broiled Chicken Livers,,8,8,1900,1944,0.4,1.4,4818
19732,Moselle Wine,,8,8,1900,1963,0.15,4.0,2482
46472,Saint Estephe,,8,8,1900,1951,0.0,0.0,763
50251,Sherry and bitters,,8,8,1897,1947,0.15,0.5,2759
84276,Cape Cod Cranberries,,8,8,1897,1947,,,4419
28328,Poissons,,8,8,1905,1966,,,1506
181527,Deep Dish Blueberry Pie,,8,8,1926,1955,0.0,0.0,6260
19741,Spritzkuchen,,8,8,1899,1985,0.0,0.05,3506
20540,Turbot,,8,8,1881,1978,0.0,0.0,1337
147407,Artichauts a la Grecque,,8,8,1928,1968,0.0,0.75,4424
403179,Kraftbrühe mit Ei,,8,8,1912,1974,0.0,0.0,5435
373964,Shrimp cocktail,,8,8,1920,1964,0.0,0.6,964
577,Calf's Liver Saute,,8,8,1900,1952,0.4,2.25,556
25272,Americaine,,8,8,1900,1972,0.15,0.75,1980
84618,Chicoree salad,,8,8,1892,1963,0.15,0.45,9066
50490,Barton & Guestier Sauterne,,8,8,1900,1957,0.5,5.0,8626
222363,Pudding Saxon,,8,8,1912,1973,0.3,0.3,2572
390521,Hash Browned Potatoes,,8,8,1901,1957,0.1,0.45,985
73571,Crabes mous frits,,8,8,1905,1969,1.0,3.75,283
19666,lobster sauce,,8,8,1894,1962,0.45,0.75,5762
116475,Oeufs en Gelee,,8,8,1905,1968,0.0,0.0,4600
25254,Mashed Carrots,,8,8,1900,1973,0.0,0.0,6495
45697,Gelato,,8,8,1899,1987,0.0,2.0,2678
200346,Apfel pfannkuchen,,8,8,1910,1969,0.0,0.0,9573
45676,Sedani,,8,8,1896,1957,0.1,0.1,1968
45729,Royal,,8,8,1900,1966,0.0,3.0,598
138039,Asparagus with Hollandaise Sauce,,8,8,1921,1945,0.4,50.0,8786
135821,Filet of Sole Bonne Femme,,8,8,1926,1955,0.0,5.25,9106
85250,Laitue salade,,8,8,1900,1987,0.0,0.5,594
309647,Cold Cuts with Chicken,,7,8,1914,1948,0.6,2.4,7919
413744,French dressing,,8,8,1906,1978,,,6055
20782,Club Sirloin Steak,,8,8,1900,1947,1.25,4.5,8539
4574,Black Ducks,,8,8,1858,1948,1.25,1.25,4655
134102,Riz,,7,8,1912,1961,0.0,0.0,3377
414118,Fachingen,,8,8,1914,1986,0.0,0.4,856
29417,Prawns,,8,8,1900,1961,0.0,1.7,791
58764,Burke's Irish,,8,8,1900,1941,0.15,1.5,2414
29482,Windsor Potatoes,,8,8,1900,1954,0.0,0.0,3958
45164,Apricot Ice Cream,,7,8,1900,1970,0.3,0.75,5010
58743,Carstair's ,,8,8,1900,1943,0.15,1.5,3077
16417,Baked Beans with Brown Bread,,8,8,1901,1941,0.3,0.45,5106
141095,Roast Poussin,,8,8,1917,1964,0.0,1.25,4699
123188,Carstairs Whiskey,,8,8,1905,1954,0.15,3.0,7412
150698,Pineapple Parfait,,8,8,1924,1955,0.25,0.85,3899
377747,Young Hyson tea,,8,8,1914,1941,0.05,0.35,9607
225445,Romaine Lettuce Salad,,8,8,1918,1965,0.4,0.4,9378
29642,BREADS,,8,8,1900,1946,0.0,0.0,604
9823,Strawberry Cake,,8,8,1900,1989,0.35,6.0,7514
401606,Sauté Potatoes,,8,8,1896,1943,0.1,0.35,9250
20881,Cheese & Crackers,,8,8,1900,1985,0.25,0.8,1302
20892,Broiled calf's liver with bacon,,7,8,1900,1951,0.25,3.0,6814
226047,Potage Mulligatawny,,8,8,1921,1965,0.35,0.35,5410
16305,Kirschen-Kompott,,8,8,1901,1959,0.0,0.0,918
63920,Corton,,8,8,1892,1943,0.0,3.5,7983
5472,Toke Points,,8,8,1906,1948,0.35,1.5,2239
30068,COMPOTE D'ABRICOTS,,8,8,1897,1972,0.0,0.0,3147
51082,Salade de crevettes,,8,8,1880,1963,0.0,0.0,3454
51129,Eggs a la Benedictine,,8,8,1900,1946,0.35,0.65,5251
104436,Wine Jellies,,8,8,1880,1964,0.0,0.0,4116
184738,Fresh Apple Pie a la Mode,,8,8,1927,1963,0.35,0.95,2750
109825,Potage Lamballe ,,8,8,1906,1955,0.0,0.0,3804
30343,"Pineapple, sliced",,8,8,1899,1945,0.2,25.0,7218
63888,Cold Galantine of Turkey,,8,8,1900,1957,0.75,0.75,3210
44513,"Tea, Pot for One",,8,8,1900,1959,0.15,0.35,2873
86029,Chateau Olivier,,8,8,1907,1978,1.0,11.5,3819
44395,Puree of Spinach,,8,8,1900,1964,0.0,0.0,3691
306457,Bacardi Punch,,8,8,1917,1944,0.3,0.4,4903
198908,Salad: Cucumber,,8,8,1900,1974,0.15,15.0,6795
187343,New Green Beans,,7,8,1918,1975,0.2,0.35,7594
67072,Sole au Vin Blanc,,8,8,1899,1965,0.0,0.0,5004
136135,Mumm Cordon Rouge,,8,8,1913,2012,0.0,25.0,8672
58197,Canadian Ale,,8,8,1900,1959,0.15,0.75,366
98779,Portion Kaffee,,8,8,1905,1971,0.0,0.0,6090
98775,Reine Claudes,,8,8,1905,1958,,,2146
983,Applejack,,8,8,1900,1969,0.3,0.6,5596
79466,Münster Cheese,,8,8,1899,1973,0.0,0.0,2892
30989,Cafe melange,,8,8,1899,1964,0.0,0.0,4698
123775,Health bread,,8,8,1900,1969,0.15,0.15,9200
303825,Cape Cods on Half Shell,,8,8,1914,1948,0.4,0.5,339
419954,Scotch Whiskey,,8,8,1882,1943,0.15,2.0,246
31129,Peche Cardinal,,7,8,1906,1968,0.0,0.75,3826
8235,Calf's Liver with Onions,,8,8,1900,1958,0.15,2.0,7898
174801,Sodas,,8,8,1917,1988,0.0,1.85,7582
387868,Fresh Green Peas,,8,8,1914,1957,0.1,0.6,1244
61185,Shrimp Toast,,8,8,1900,2000,0.0,0.0,8443
43645,Pot Cheese,,8,8,1900,1965,0.15,0.4,3355
386105,Candied sweets,,8,8,1918,2928,0.3,0.3,8316
386104,Fried or Grilled Sweets,,8,8,1918,2928,0.25,0.25,5659
98269,Weinkraut,,8,8,1905,1969,0.0,0.35,3598
7479,Fruit cakes,,8,8,1892,1955,0.15,0.25,1534
31387,Roast Veal Sandwich,,8,8,1901,1944,0.1,0.6,6178
301137,Olive verdi,,8,8,1926,1955,0.0,0.0,4833
11705,Link Sausage,,8,8,1900,1989,0.3,1.85,4685
87177,Bird's Nest Soup,,7,8,1907,1965,0.0,2.5,3381
111419,Laitue Braisee,,8,8,1900,1967,0.0,0.6,7861
73358,"Frogs' legs, provencale",,8,8,1901,1955,0.8,3.25,753
11700,Orange Marmelade,,8,8,1900,1961,0.2,0.25,787
62744,Omelet with marmalade,,8,8,1901,1953,0.0,0.0,4448
31538,"Coffee, pot with cream",,8,8,1900,1949,0.0,0.35,6948
31523,Brechbohnen,,8,8,1900,1969,0.0,0.0,355
97968,Toasts,,3,8,1906,1957,,,7996
31568,Walnut ice cream,,8,8,1898,1965,0.3,0.3,1100
4042,Bluepoints on half shell,,8,8,1900,1945,0.25,0.35,2434
172194,Meerrettich,,8,8,1910,1975,0.0,0.0,5668
31732,Cherry Tartlets,,8,8,1901,1957,0.2,0.2,4442
297720,Cafe des Princes,,8,8,1918,1955,,,3489
15604,"Fried chicken, Southern style",,8,8,1897,1962,0.0,0.0,3930
87709,Pollo alla Cacciatora,,8,8,1894,1987,0.0,9.0,257
380243,Camembert ,,7,8,1895,1963,0.0,0.35,2586
15478,Tomatoes au Gratin,,8,8,1882,1962,0.15,0.75,6777
392877,Jack Rose cocktail,,8,8,1917,1956,0.35,0.65,629
124311,biscuit glace ice cream,,8,8,1900,1962,0.2,0.3,6335
43011,Crystallized fruits,,8,8,1900,1961,,,3680
21386,Fry oysters,,8,8,1900,1948,0.25,1.5,8176
187846,Pineapple Salad,,7,8,1916,1950,0.2,0.5,3719
239884,Shredded Wheat Cereal,,8,8,1917,1958,0.0,0.25,1399
295839,Filets of Anchovies,,8,8,1917,1953,0.4,0.75,1102
3915,Kalamazoo celery,,8,8,1895,1952,0.1,0.65,3565
24273,French Rolls and Butter,,8,8,1900,1949,0.05,0.1,7302
97234,Picon Punch,,8,8,1905,1953,0.15,0.75,4867
15389,Hot or Cold Consomme,,8,8,1900,1958,0.15,0.25,7464
88012,Cockburn Port,,8,8,1900,1967,0.2,3.75,1758
66082,Spargelsalat,,8,8,1901,1973,0.0,0.0,7874
107600,Brauneberger Moselle Wine,,8,8,1896,1961,0.5,5.0,2029
15437,Baked Fish,,8,8,1900,1987,,,5974
241348,Green split pea soup,,7,8,1919,1961,0.15,0.4,8303
423551,Blueberry Tartlet,,8,8,1915,1958,0.15,0.35,3098
151982,Whiskey Egg Nog,,8,8,1914,1962,0.3,1.35,537
151985,Brandy Cobbler,,8,8,1856,1962,0.0,0.0,3159
57348,Scallops au gratin,,7,8,1900,1944,0.5,5.0,1865
18311,Langue de Boeuf,,8,8,1900,1955,0.0,40.0,5438
42655,Omelette with currant jelly,,8,8,1900,1946,0.35,0.9,7827
294711,Leek and Potato Soup,,8,8,1913,1953,0.15,0.5,931
15367,Clams Cocktail,,8,8,1900,1985,0.2,7.25,4706
242405,Rice Creole,,8,8,1917,1959,0.6,0.6,621
242392,Shad Roe Omelette,,8,8,1913,1958,0.25,1.3,3362
52605,CAPE COD OYSTERS ON THE HALF SHELL,,8,8,1907,1966,0.3,0.95,7416
21557,Okra and Tomatoes,,8,8,1900,1963,0.0,0.0,3571
242454,Arroz con Pollo,,7,8,1914,1959,0.65,2.65,2724
136439,Mixed Fruit Salad,,8,8,1918,1965,0.0,0.45,8265
293579,Essence of Celery,,8,8,1917,1953,0.25,0.25,4754
376136,Roast Spring Chicken,,8,8,1896,1965,0.65,2.0,837
3742,"Spring Chicken, whole",,8,8,1900,1955,0.4,1.5,5196
293087,Hungarian Goulash with Noodles,,7,8,1913,1957,0.2,0.35,5498
88433,Braised celery au jus,,8,8,1906,1959,0.0,0.6,3952
96655,Slivowitz,,8,8,1905,1943,0.0,15.0,2961
196361,Steaks to order,,8,8,1910,1957,0.0,0.0,642
32979,Italian Chianti,,8,8,1900,1955,0.15,3.5,7800
21647,Paul Jones Rye,,8,8,1900,1949,0.35,1.5,3212
441780,MARTINI,,8,8,1912,1990,,,3738
33107,PRUNES with Cream,,8,8,1900,1949,0.05,0.4,5480
96374,Diplomat Pudding,,8,8,1894,1977,0.05,1.75,4184
65037,Paul Jones Rye Whiskey,,8,8,1901,1961,0.0,0.0,8629
24017,Broiled bass,,8,8,1900,1948,0.25,1.75,536
125144,Blueberry Cake,,8,8,1900,1944,0.05,0.15,6365
78281,Saumon froid sauce verte,,8,8,1906,1951,0.0,0.0,651
78237,Kleines Geback,,8,8,1899,1980,,,1883
291773,"Fillet of Sole, Dieppoise",,8,8,1912,1957,0.5,0.9,3893
66659,Cotelettes de Mouton,,8,8,1900,1971,0.0,0.6,5011
21663,Pineapple meringue pie,,8,8,1900,1961,0.0,0.0,6147
23925,Lettuce & Tomatoes,,8,8,1900,1987,0.1,0.95,672
68466,BRANDIES,,8,8,1897,1973,0.5,0.75,3379
246362,Crab Meat Sandwich,,8,8,1917,1963,0.05,1.75,1618
33479,Scotch woodcock rarebit,,8,8,1900,1959,0.4,3.25,2305
33557,Lorenzo,,7,8,1917,1958,0.6,1.25,833
95985,Compote de rhubarbe,,8,8,1900,1973,0.2,0.35,1453
12253,Burke's Stout,,7,8,1900,1944,0.25,0.35,6255
41759,Pie with ice cream,,8,8,1901,1964,0.1,0.4,7312
136527,Peppers,,8,8,1858,1962,0.0,0.0,8010
66974,Jambon fume,,8,8,1906,1974,0.0,1.25,3725
66981,Mayonnaise de Poisson,,8,8,1905,1966,0.0,0.0,2355
41683,Kuchen,,7,8,1900,1959,0.0,0.0,3920
33695,Anisette Marie Brizard,,8,8,1901,1976,0.0,0.25,6007
73188,MOCCA,,8,8,1893,1997,0.0,0.0,5889
247708,Calves Liver with Bacon,,8,8,1916,1957,0.35,3.25,45
183449,Chilled Melon (Portion),,8,8,1920,1942,0.25,0.25,6215
21780,Appollinaris Water,,8,8,1900,1964,0.0,0.5,6182
132812,Dame Blanche,,8,8,1927,1961,0.0,0.0,2835
152728,Artichaut Hollandaise,,8,8,1914,1969,0.0,2.75,6031
75965,Camambert,,8,8,1897,1963,0.0,0.35,820
132762,Fresh Green Beans,,7,8,1913,1968,0.0,0.25,7828
248649,"Tomatoes, Maryland",,8,8,1912,1962,0.25,0.6,8781
76009,Brussels sprouts rissoles,,8,8,1905,1950,0.35,60.0,3253
41293,Bass Pale Ale,,8,8,1900,1968,0.0,0.65,6235
56562,G.H. Mumm's Cordon Rouge,,8,8,1901,1941,1.75,33.75,1802
184350,Scrambled Eggs with Sausages,,8,8,1918,1972,0.75,3.3,2349
72424,Spinach plain,,8,8,1887,1943,0.15,0.4,5310
116955,Kaas,,8,8,1892,1973,0.0,0.0,695
18526,Table D'Hote Dinner,,8,8,1892,1944,0.5,1.5,4205
132723,Assorted Hors d'Oeuvre,,8,8,1917,1941,0.0,0.9,8437
95148,Leiden,,8,8,1899,1963,0.6,0.6,2269
34336,Creme Portugaise,,8,8,1900,1959,0.0,0.0,4264
70839,Vanille glace,,8,8,1905,1987,0.0,0.45,7442
426495,Iced Tea ,,8,8,1905,1977,0.05,0.7,4542
70834,Patisserie assortie,,8,8,1882,1987,,,4312
112378,Glace Moka,,7,8,1900,1972,0.0,0.0,4617
34463,Macaroni au Parmesan,,8,8,1883,1981,0.0,0.0,5481
126481,Shoe string potatoes,,8,8,1899,1953,0.15,0.3,2358
251846,Nut Sundae,,8,8,1913,1957,0.1,0.5,1281
252034,Old Taylor whiskey,,8,8,1917,1959,0.3,2.5,2713
94904,Cold Galantine of chicken,,8,8,1900,1971,0.0,1.0,4863
439070,CHICKEN SALAD,,8,8,1900,1946,0.45,1.25,3564
105977,Pasticceria,,8,8,1905,1963,0.0,0.0,5784
282211,Chicken a la King en Casserole,,7,8,1914,1959,0.9,3.25,5788
